Part of: Maiasaura peeblesorum #2,Unpigmented fossil eggshells,0.15863,0.15979,0.16054,0.16109,0.16254,0.16459,0.16641,0.16872,0.17168,0.17474,0.17765,0.18149,0.18618,0.19147,0.19698,0.202,0.20684,0.21194,0.21677,0.22151,0.22631,0.23102,0.23522,0.2394,0.24387,0.249,0.2548,0.26145,0.26866,0.27635,0.28458,0.29324,0.30273,0.31262,0.32257,0.3326,0.34193,0.35097,0.35941,0.3676,0.37551,0.38309,0.39029,0.39706,0.40367,0.41038,0.41724,0.42508,0.43361,0.44255,0.45186,0.46146,0.47167,0.48255,0.49392,0.50609,0.51838,0.53046,0.54168,0.5528,0.56353,0.57337,0.58271,0.5911,0.59941,0.60771,0.6151,0.62256,0.63022,0.6378,0.64487,0.65262,0.66153,0.6711,0.6815,0.69174,0.70208,0.7128,0.7228,0.73238,0.74249,0.75287,0.76272,0.77163,0.77989,0.78699,0.79388,0.8004,0.80654,0.81321,0.81952,0.82586,0.83229,0.83896,0.84618,0.85262,0.85943,0.86616,0.87238,0.87857,0.88514,0.89213,0.89849,0.90365,0.90814,0.91181,0.91551,0.91837,0.92069,0.92325,0.92559,0.9268,0.92793,0.92921,0.93108,0.93316,0.93591,0.93906,0.94258,0.94632,0.94986,0.95335,0.9566,0.95954,0.96193,0.96401,0.96675,0.96927,0.97219,0.97525,0.97795,0.97982,0.98132,0.98255,0.98376,0.98511,0.98654,0.98765,0.98871,0.98918,0.9896,0.99073,0.99269,0.99423,0.99602,0.99783,0.99903,1,0.99986,0.99891,0.99748,0.99603,0.99376,0.99098,0.98869,0.98593,0.98242,0.97865,0.97426,0.9696,0.96471,0.96006,0.95528,0.95056,0.94609,0.94174,0.93809,0.93446,0.93105,0.92838,0.92611,0.92362,0.92015,0.91586,0.91157,0.90688,0.90152,0.89639,0.89136,0.88641,0.88115,0.87603,0.87067,0.8658,0.86115,0.85576,0.85077,0.84594,0.84042,0.83509,0.82976,0.82452,0.81926,0.81398,0.80875,0.80352,0.79869,0.79297,0.7874,0.78179,0.77582,0.77017,0.76464,0.75902,0.75394,0.74883,0.74359,0.73788,0.7319,0.7253,0.71868,0.71265,0.70673,0.70098,0.69548,0.69014,0.68515,0.68045,0.67665,0.67384,0.67108,0.66822,0.66493,0.66114,0.65748,0.65372,0.65001,0.64602,0.64171,0.63693,0.63178,0.62646,0.62095,0.61515,0.60897,0.60288,0.59644,0.58958,0.5831,0.57742,0.5717,0.56585,0.55943,0.55251,0.54528,0.53794,0.52965,0.52111,0.51293,0.50419,0.49476,0.48561,0.47653,0.46834,0.46092,0.45414,0.44756,0.44119,0.43513,0.42935,0.42387,0.41854,0.41329,0.40837,0.40418,0.40025,0.39482,0.38909,0.38328,0.37707,0.37015,0.36328,0.35623,0.34936,0.34258,0.33537,0.32829,0.3225,0.31739,0.31218,0.30692,0.30193,0.29675,0.29196,0.287,0.28179,0.27655,0.27106,0.26571,0.26028,0.25518,0.25047,0.24569,0.24102,0.23594,0.23064,0.22585,0.22175,0.21783,0.21447,0.21141,0.20836,0.20551,0.20334,0.20143,0.19993,0.19894,0.19769,0.19583,0.19384,0.19134,0.18894,0.18665,0.18433,0.18154,0.17843,0.175,0.17098,0.16675,0.16232,0.15771,0.15326,0.14851,0.14379,0.13909,0.1346,0.13,0.12539,0.12106,0.1172,0.11361,0.11052,0.10772,0.10523,0.10296,0.10064,0.098128,0.095764,0.093537,0.091596,0.089617,0.087918,0.086269,0.084682,0.083303,0.082302,0.082014,0.082252,0.083045,0.084361,0.085674,0.087015,0.088102,0.089276,0.090371,0.091617,0.092851,0.093703,0.094676,0.095888,0.097422,0.098838,0.10041
Part of: South American Saltasaurid,Unpigmented fossil eggshells,0.45108,0.44371,0.43689,0.4298,0.42277,0.4178,0.41271,0.40846,0.40441,0.40118,0.39822,0.39731,0.39832,0.39852,0.39749,0.39596,0.39347,0.39111,0.38781,0.3847,0.38226,0.38028,0.37826,0.37518,0.37264,0.37215,0.3728,0.37392,0.37576,0.37978,0.38416,0.38863,0.39311,0.39699,0.39991,0.40245,0.40467,0.40635,0.40781,0.40901,0.4082,0.40825,0.40602,0.4032,0.40142,0.40156,0.40222,0.40325,0.40574,0.40949,0.41372,0.41796,0.42188,0.42686,0.43185,0.4359,0.4387,0.44066,0.44217,0.44304,0.44207,0.44131,0.4416,0.44149,0.44185,0.44403,0.44703,0.4508,0.45602,0.46111,0.46604,0.47279,0.47884,0.48624,0.49393,0.50097,0.50714,0.51277,0.51784,0.52133,0.52437,0.52742,0.5301,0.53251,0.53431,0.53664,0.53961,0.54344,0.54872,0.55535,0.56175,0.56911,0.57497,0.58025,0.58686,0.59269,0.59693,0.60033,0.60242,0.60452,0.60612,0.6086,0.61144,0.61391,0.61542,0.61647,0.61782,0.61975,0.62277,0.62663,0.62965,0.63369,0.63793,0.64162,0.64731,0.65389,0.66003,0.66557,0.67008,0.67386,0.67653,0.67932,0.68034,0.6823,0.68447,0.68677,0.69065,0.6958,0.70201,0.70929,0.71561,0.72253,0.72967,0.73658,0.74412,0.75168,0.75779,0.76256,0.76734,0.77218,0.77731,0.78437,0.79088,0.79697,0.80269,0.80638,0.81008,0.81383,0.81894,0.82388,0.82939,0.83523,0.84086,0.84605,0.85153,0.85836,0.8644,0.87041,0.8765,0.88175,0.88689,0.89196,0.89666,0.90029,0.90518,0.91126,0.91806,0.92568,0.9331,0.94127,0.94867,0.95605,0.96175,0.96683,0.97202,0.97679,0.98034,0.98247,0.9854,0.98682,0.9879,0.98862,0.98972,0.99106,0.99377,0.99636,0.99784,0.99921,0.99954,0.99984,1,0.99916,0.99745,0.99517,0.99365,0.99051,0.98676,0.98214,0.97771,0.97353,0.96681,0.95884,0.94991,0.94123,0.93179,0.92211,0.91322,0.90447,0.89632,0.88699,0.87892,0.87258,0.86709,0.86154,0.8564,0.85091,0.84463,0.83853,0.83418,0.83066,0.82701,0.82439,0.82292,0.82306,0.82389,0.82445,0.8253,0.82529,0.82517,0.82374,0.82256,0.82261,0.82244,0.82135,0.81999,0.81907,0.81844,0.81843,0.82044,0.82219,0.82286,0.82312,0.82241,0.8203,0.8188,0.81786,0.81723,0.81702,0.81579,0.81182,0.8066,0.80183,0.79508,0.78708,0.77986,0.77236,0.76352,0.75436,0.74478,0.73547,0.72744,0.72002,0.71242,0.70659,0.70237,0.69649,0.68999,0.68243,0.67297,0.66283,0.65238,0.64283,0.63326,0.62473,0.61563,0.60451,0.59278,0.5806,0.56902,0.55881,0.54966,0.54177,0.53435,0.52806,0.52214,0.51635,0.51205,0.51016,0.5091,0.50917,0.50984,0.50948,0.50677,0.50335,0.49849,0.49276,0.48774,0.48258,0.47763,0.47306,0.46738,0.4615,0.45704,0.45274,0.44746,0.4429,0.43894,0.43553,0.43252,0.42899,0.42483,0.42154,0.41781,0.41237,0.40804,0.40394,0.39885,0.39308,0.38602,0.37864,0.37069,0.36215,0.35413,0.34801,0.34309,0.33923,0.33573,0.33446,0.33449,0.33513,0.33636,0.33871,0.34163,0.34437,0.34693,0.34999,0.35239,0.35485,0.35624,0.35676,0.35756,0.35883,0.35902,0.35959,0.36052,0.36052,0.35985,0.3589,0.3579,0.35685,0.35612,0.35513,0.35387,0.35332,0.35292,0.35277,0.35314,0.35432,0.35541,0.35679,0.35857,0.36064,0.36314
Part of: French Titanosaur,Unpigmented fossil eggshells,0.43681,0.43261,0.43115,0.4298,0.43036,0.43231,0.43406,0.43636,0.43912,0.44233,0.44524,0.44986,0.45219,0.45118,0.4488,0.44543,0.44042,0.43615,0.42998,0.42399,0.41857,0.41378,0.40703,0.4022,0.39967,0.39968,0.39964,0.39962,0.39972,0.40156,0.40427,0.40776,0.41228,0.41595,0.41827,0.42064,0.42171,0.42417,0.42666,0.42819,0.42956,0.43076,0.43118,0.43255,0.43637,0.44032,0.44366,0.44811,0.45034,0.45454,0.4598,0.46544,0.46996,0.47601,0.48021,0.48351,0.48552,0.48748,0.48941,0.49325,0.49693,0.5,0.50319,0.50582,0.50792,0.51077,0.51217,0.51373,0.51478,0.51603,0.51738,0.51862,0.52102,0.5227,0.52553,0.52891,0.53313,0.5387,0.54521,0.55253,0.5585,0.56239,0.5659,0.56933,0.57341,0.57699,0.58116,0.5841,0.58702,0.58994,0.59299,0.59874,0.60566,0.61234,0.61774,0.62226,0.62737,0.63137,0.63576,0.6406,0.6459,0.65215,0.65676,0.66196,0.66797,0.67518,0.6823,0.68969,0.69736,0.70557,0.7147,0.72584,0.73925,0.75419,0.76908,0.78413,0.80025,0.81732,0.83541,0.8525,0.86921,0.88516,0.89723,0.90581,0.91304,0.92171,0.93029,0.93646,0.94277,0.94885,0.95657,0.96419,0.96987,0.97672,0.98295,0.98798,0.9909,0.99247,0.99427,0.99562,0.99607,0.99527,0.99302,0.99114,0.98841,0.98565,0.98203,0.97818,0.97195,0.9654,0.95944,0.95253,0.94477,0.9383,0.93334,0.92837,0.92255,0.91876,0.91606,0.91539,0.91527,0.91326,0.91146,0.91191,0.9129,0.91246,0.91336,0.91567,0.9186,0.92125,0.92461,0.92769,0.93157,0.93573,0.93801,0.94075,0.94583,0.95162,0.95637,0.96061,0.96469,0.96895,0.97359,0.97888,0.98464,0.99001,0.99408,0.99648,0.99699,0.99901,1,0.99891,0.99745,0.99597,0.99328,0.98947,0.98785,0.98667,0.98516,0.98358,0.98171,0.97945,0.97822,0.97722,0.97668,0.97666,0.97528,0.96985,0.9623,0.9548,0.94876,0.9422,0.9353,0.92939,0.92256,0.91426,0.90642,0.90097,0.89772,0.89672,0.89512,0.89259,0.89114,0.89049,0.88944,0.88891,0.88969,0.88983,0.88782,0.88548,0.8825,0.87995,0.87716,0.87247,0.86578,0.85829,0.84851,0.83985,0.83165,0.8259,0.82046,0.81407,0.80701,0.79989,0.79394,0.78912,0.78464,0.78246,0.77814,0.77251,0.7641,0.75478,0.74545,0.73626,0.72722,0.71729,0.70725,0.69648,0.68448,0.67425,0.66414,0.6544,0.64419,0.63389,0.62454,0.61596,0.6083,0.60154,0.59371,0.58681,0.57734,0.56971,0.56509,0.56231,0.56086,0.55837,0.5547,0.55043,0.54459,0.5402,0.53539,0.53221,0.52921,0.52592,0.52234,0.51753,0.51359,0.51001,0.50609,0.50367,0.50205,0.50139,0.50165,0.50114,0.50076,0.50014,0.49959,0.49648,0.49384,0.49275,0.49248,0.49201,0.48884,0.48161,0.47322,0.46254,0.45258,0.44463,0.43892,0.43432,0.42925,0.42412,0.41932,0.41572,0.41367,0.41205,0.41119,0.40949,0.40623,0.40337,0.39851,0.39272,0.38594,0.37826,0.37216,0.3671,0.36369,0.36188,0.36216,0.36326,0.36331,0.36375,0.36512,0.36873,0.37455,0.38108,0.38828,0.39412,0.39781,0.3998,0.40122,0.40438,0.40811,0.41131,0.41394,0.41701,0.42,0.42319,0.42722,0.43279,0.43879,0.44543,0.45148,0.45785,0.46587,0.47309,0.47848,0.48434,0.48938,0.49425,0.49941,0.50571,0.51113
Part of: Heyuannia huangi,Pigmented fossil eggshells,0.64859,0.65034,0.65216,0.65394,0.65551,0.65672,0.65732,0.65732,0.65696,0.65646,0.65597,0.65548,0.65523,0.65459,0.65332,0.65124,0.64824,0.64412,0.6395,0.63464,0.62962,0.62499,0.62101,0.61741,0.61465,0.61265,0.61067,0.60841,0.60572,0.60213,0.59776,0.59305,0.58782,0.58207,0.57605,0.5697,0.56289,0.55643,0.55086,0.54619,0.54234,0.53913,0.53596,0.53282,0.52992,0.52728,0.52516,0.52403,0.52376,0.52405,0.52507,0.52665,0.52845,0.53013,0.5312,0.53112,0.5303,0.52928,0.52827,0.52786,0.52809,0.52873,0.52944,0.53047,0.53241,0.53601,0.54131,0.54787,0.55518,0.56275,0.57009,0.57744,0.5851,0.59337,0.6017,0.60982,0.61712,0.6238,0.62995,0.63534,0.64022,0.64495,0.64942,0.65365,0.65818,0.6638,0.67074,0.67875,0.68744,0.69681,0.70672,0.71707,0.72792,0.73957,0.75179,0.76359,0.77389,0.78291,0.79108,0.79852,0.80538,0.81231,0.81876,0.82419,0.82843,0.83181,0.83494,0.83869,0.8423,0.84535,0.84837,0.85116,0.85306,0.85472,0.85663,0.85832,0.85901,0.85862,0.85731,0.8556,0.85379,0.85204,0.85031,0.84855,0.84622,0.84301,0.8393,0.8359,0.83272,0.82964,0.82666,0.8237,0.8205,0.81766,0.81567,0.81489,0.81513,0.81617,0.81773,0.82015,0.82358,0.82782,0.83229,0.8368,0.84064,0.8434,0.84539,0.84783,0.8508,0.85419,0.8579,0.86169,0.8654,0.86966,0.87463,0.88048,0.88758,0.89569,0.90412,0.91296,0.9218,0.93034,0.93886,0.94713,0.95485,0.96233,0.96972,0.97639,0.9823,0.98729,0.99108,0.99377,0.9956,0.9969,0.99807,0.99926,1,0.99999,0.99898,0.99693,0.99361,0.98931,0.9842,0.97816,0.9706,0.96185,0.95214,0.94178,0.93104,0.92005,0.9088,0.89777,0.88691,0.87637,0.86685,0.85855,0.85068,0.84341,0.83706,0.83176,0.82837,0.82741,0.8285,0.83134,0.83581,0.84105,0.8468,0.85338,0.86069,0.86789,0.87467,0.88069,0.88515,0.88807,0.88992,0.89093,0.89116,0.89109,0.89047,0.88927,0.88785,0.88633,0.88457,0.88296,0.88153,0.87989,0.8781,0.8761,0.87357,0.87063,0.86723,0.86246,0.85635,0.84924,0.84108,0.83178,0.82182,0.81146,0.80101,0.79062,0.78078,0.77172,0.76423,0.75857,0.75441,0.75124,0.749,0.74693,0.74398,0.73999,0.7352,0.72962,0.72322,0.71628,0.70821,0.69862,0.68763,0.67526,0.66245,0.65016,0.63872,0.62794,0.61805,0.60827,0.5982,0.58804,0.57873,0.57022,0.5626,0.55523,0.54802,0.54036,0.53247,0.52402,0.51562,0.50747,0.49985,0.49235,0.48557,0.47971,0.47493,0.47091,0.46774,0.46491,0.4624,0.46042,0.45909,0.45833,0.4583,0.45861,0.45888,0.45895,0.4586,0.4576,0.45637,0.45511,0.45357,0.4515,0.44904,0.44592,0.44239,0.43854,0.43471,0.43096,0.42772,0.42428,0.4205,0.41666,0.41298,0.40903,0.40515,0.4013,0.39713,0.39245,0.38757,0.3822,0.37698,0.37206,0.36726,0.36237,0.3576,0.35228,0.34625,0.34017,0.33431,0.32869,0.32349,0.31885,0.31428,0.30983,0.30567,0.30179,0.29851,0.29607,0.29429,0.29287,0.29212,0.29191,0.29174,0.2915,0.29131,0.29115,0.29126,0.29208,0.29377,0.29617,0.29928,0.30268,0.30639,0.3106,0.3155,0.32078,0.32645,0.33223,0.33763,0.34257,0.34713,0.35134,0.35529,0.35916,0.36279,0.36604,0.36901
Part of: Mongolian Microtroodontid #1,Pigmented fossil eggshells,0.48368,0.47737,0.4697,0.4595,0.44753,0.43654,0.42535,0.414,0.40173,0.39035,0.38115,0.37361,0.36813,0.36489,0.36364,0.36437,0.36656,0.36955,0.37366,0.38037,0.38621,0.39094,0.39214,0.39317,0.3947,0.39473,0.3922,0.388,0.38278,0.37684,0.37009,0.36549,0.36188,0.36125,0.35995,0.35878,0.36002,0.36388,0.36892,0.37324,0.37895,0.3843,0.38815,0.39328,0.39632,0.3975,0.3955,0.39197,0.38697,0.37956,0.37395,0.36653,0.35839,0.34975,0.34114,0.33335,0.32777,0.32483,0.3209,0.32022,0.32264,0.32471,0.3272,0.32972,0.33486,0.33985,0.34675,0.35668,0.36662,0.3776,0.38709,0.39678,0.40914,0.42468,0.44099,0.45646,0.4737,0.49313,0.51349,0.53529,0.55583,0.57537,0.59409,0.61115,0.6256,0.63938,0.65279,0.66274,0.66965,0.67271,0.67397,0.67604,0.67724,0.67651,0.67348,0.672,0.67279,0.67331,0.67593,0.68052,0.68469,0.68878,0.69229,0.69603,0.70154,0.70903,0.71361,0.71728,0.71976,0.72101,0.71922,0.71706,0.71464,0.71361,0.71279,0.71382,0.71464,0.71881,0.72183,0.72798,0.73464,0.74453,0.75568,0.76801,0.78085,0.79591,0.809,0.82308,0.83493,0.84676,0.857,0.86695,0.87283,0.87795,0.88191,0.88653,0.89025,0.89332,0.89564,0.89717,0.89644,0.89412,0.89014,0.8881,0.88709,0.88725,0.88883,0.89196,0.89691,0.90155,0.9041,0.90853,0.91425,0.92334,0.93372,0.94569,0.9561,0.96691,0.97534,0.9795,0.98138,0.9856,0.98982,0.99302,0.99544,0.99741,0.99491,0.99085,0.98295,0.97496,0.96866,0.96594,0.96107,0.95637,0.95601,0.95556,0.95321,0.95402,0.95791,0.96003,0.96235,0.96784,0.97316,0.97968,0.98654,0.99099,0.99525,0.99974,1,0.99681,0.9941,0.98895,0.98024,0.96807,0.95565,0.94185,0.92564,0.90791,0.88866,0.87191,0.85531,0.83905,0.82534,0.81743,0.81477,0.81291,0.81188,0.81272,0.81552,0.8227,0.83266,0.84556,0.85938,0.87499,0.88618,0.89627,0.90752,0.91853,0.9263,0.93009,0.93272,0.93337,0.93171,0.93006,0.92625,0.92277,0.91696,0.91093,0.90478,0.90138,0.8999,0.89766,0.89531,0.89472,0.89331,0.89265,0.89104,0.89014,0.88942,0.88732,0.88138,0.87458,0.86674,0.85799,0.84728,0.83902,0.83077,0.82245,0.81362,0.8042,0.79406,0.78904,0.78362,0.77701,0.77168,0.76951,0.76627,0.76216,0.75855,0.75415,0.74713,0.74053,0.73315,0.7261,0.72101,0.71756,0.7119,0.70869,0.70612,0.70131,0.69554,0.69097,0.68617,0.67994,0.67776,0.67421,0.6691,0.66675,0.66029,0.65101,0.6417,0.63402,0.62719,0.62283,0.62185,0.61921,0.61894,0.62096,0.62188,0.62346,0.62991,0.63731,0.64091,0.64595,0.65151,0.65514,0.65805,0.65845,0.65468,0.64959,0.64542,0.63869,0.63174,0.62876,0.62526,0.61967,0.6143,0.60934,0.6068,0.60746,0.60913,0.60946,0.60852,0.6103,0.61191,0.61315,0.61539,0.6176,0.61868,0.61725,0.61477,0.61099,0.60889,0.60838,0.60591,0.60213,0.59835,0.59563,0.59243,0.58967,0.58781,0.58499,0.58256,0.5802,0.57789,0.57622,0.5766,0.57807,0.57871,0.57911,0.58023,0.58271,0.58468,0.58644,0.58732,0.58788,0.58872,0.5888,0.58846,0.58771,0.58631,0.58465,0.58198,0.58017,0.57949,0.58026,0.58148,0.58393,0.58586,0.58752,0.59146,0.59667,0.60234
Part of: Mongolian Microtroodontid #2,Pigmented fossil eggshells,0.39742,0.38769,0.38086,0.37613,0.37241,0.37004,0.36718,0.36183,0.35556,0.348,0.33989,0.3344,0.32997,0.32354,0.31505,0.30698,0.29913,0.2893,0.27807,0.26734,0.2589,0.25305,0.24833,0.24512,0.24387,0.24519,0.24688,0.25054,0.25582,0.26295,0.2711,0.28,0.28851,0.29819,0.30755,0.31391,0.31894,0.32259,0.32406,0.32589,0.32684,0.32736,0.32439,0.32163,0.317,0.31226,0.30848,0.30408,0.29885,0.29515,0.29245,0.2879,0.28304,0.28133,0.27989,0.28098,0.28251,0.28594,0.28897,0.29509,0.30015,0.30465,0.31181,0.31811,0.32049,0.32223,0.32365,0.32531,0.32476,0.32454,0.3228,0.32138,0.31983,0.3182,0.31667,0.31939,0.32261,0.32525,0.33001,0.33781,0.34579,0.35593,0.36987,0.38636,0.40251,0.41811,0.43319,0.44931,0.46655,0.48239,0.49579,0.50956,0.52306,0.53268,0.54062,0.54936,0.55746,0.56264,0.56673,0.57099,0.57516,0.57989,0.585,0.58959,0.59459,0.59974,0.60369,0.60968,0.61932,0.6295,0.63948,0.65045,0.66141,0.66977,0.67832,0.68994,0.70085,0.70968,0.71649,0.7234,0.72984,0.73665,0.74191,0.74682,0.75399,0.76067,0.76509,0.77034,0.77994,0.78947,0.79574,0.80305,0.81231,0.8244,0.837,0.84993,0.86281,0.87613,0.88845,0.89783,0.90664,0.91479,0.91957,0.91967,0.91826,0.91567,0.91198,0.907,0.89836,0.88784,0.87691,0.86782,0.85939,0.85225,0.84827,0.84498,0.84394,0.84479,0.84712,0.85059,0.85668,0.86354,0.8706,0.87919,0.88833,0.89608,0.90172,0.90704,0.91231,0.91575,0.92114,0.92667,0.93484,0.94436,0.95335,0.96219,0.97061,0.97826,0.98371,0.98782,0.99349,0.99803,1,0.99935,0.99686,0.99241,0.98614,0.97596,0.96456,0.95305,0.94087,0.92842,0.91651,0.90635,0.89696,0.88712,0.87819,0.87123,0.86629,0.86345,0.86166,0.8603,0.86206,0.86273,0.8652,0.86743,0.86912,0.87079,0.87428,0.87952,0.88443,0.89007,0.89554,0.89823,0.90102,0.90236,0.9028,0.90158,0.9024,0.89905,0.89436,0.89067,0.88635,0.88061,0.87463,0.86962,0.86291,0.85623,0.85229,0.84651,0.8419,0.83837,0.83485,0.83144,0.83096,0.82815,0.82562,0.82453,0.82268,0.81939,0.81758,0.81591,0.81359,0.80993,0.80592,0.80001,0.79778,0.79662,0.79287,0.78884,0.78885,0.78602,0.78364,0.78341,0.78406,0.78223,0.78051,0.77594,0.76887,0.76313,0.75829,0.74905,0.73937,0.73155,0.72342,0.71479,0.70674,0.69807,0.69105,0.68413,0.67805,0.6731,0.67188,0.67377,0.67565,0.67753,0.68017,0.68407,0.6906,0.69799,0.70547,0.71406,0.72295,0.72817,0.73399,0.73949,0.7437,0.74596,0.74784,0.74757,0.74602,0.74512,0.74219,0.73551,0.72855,0.71987,0.71055,0.70075,0.69128,0.67969,0.66695,0.65377,0.6417,0.63007,0.61945,0.60944,0.59953,0.59002,0.58186,0.57459,0.57066,0.56828,0.56554,0.56149,0.55833,0.55756,0.5597,0.56206,0.56357,0.56541,0.5687,0.57125,0.57305,0.57495,0.57661,0.57768,0.57908,0.57872,0.57927,0.58008,0.5805,0.57822,0.57524,0.57385,0.57336,0.57232,0.57165,0.57098,0.57087,0.57121,0.57064,0.56813,0.56691,0.56767,0.56809,0.56735,0.56756,0.5679,0.56803,0.56765,0.56629,0.56566,0.56577,0.56608,0.56495,0.56415,0.56503,0.56715,0.56868,0.57099,0.57494,0.57964,0.5862
Part of: Mongolian Troodontid #1,Pigmented fossil eggshells,0.65216,0.64747,0.64402,0.63965,0.63475,0.62948,0.62424,0.61872,0.61391,0.6099,0.60675,0.60346,0.60077,0.59685,0.59281,0.5899,0.58868,0.58861,0.58814,0.586,0.58363,0.58199,0.57912,0.57601,0.57265,0.57024,0.56753,0.56445,0.56134,0.55926,0.56013,0.56036,0.56003,0.56133,0.56251,0.56513,0.56792,0.5704,0.57227,0.57296,0.57419,0.57454,0.57724,0.58193,0.58603,0.5902,0.59487,0.59908,0.60366,0.6085,0.61451,0.62006,0.62506,0.63079,0.63608,0.64323,0.6493,0.6546,0.65932,0.663,0.66646,0.66873,0.67157,0.67549,0.6782,0.68077,0.68359,0.68816,0.69321,0.69953,0.70791,0.71589,0.72461,0.73247,0.73832,0.74455,0.7508,0.75474,0.75801,0.76095,0.7633,0.76496,0.76654,0.76823,0.7697,0.77132,0.77241,0.77357,0.7751,0.77614,0.77683,0.77801,0.77802,0.77918,0.78011,0.78102,0.78079,0.77847,0.77474,0.77142,0.76971,0.76721,0.76409,0.7609,0.75679,0.75242,0.74879,0.74678,0.74706,0.74813,0.74967,0.74924,0.75025,0.75276,0.75626,0.76127,0.76682,0.771,0.77528,0.77962,0.7847,0.79078,0.79844,0.80664,0.81343,0.81999,0.82459,0.82996,0.83698,0.84465,0.85207,0.85793,0.86407,0.87064,0.87717,0.88384,0.89158,0.90044,0.90931,0.91801,0.9269,0.93573,0.94587,0.95276,0.95656,0.95921,0.96033,0.96062,0.9612,0.96206,0.96242,0.96219,0.96079,0.95778,0.95729,0.9589,0.96087,0.96579,0.97163,0.97638,0.98016,0.9842,0.98661,0.98861,0.99216,0.99515,0.99812,1,0.99918,0.99636,0.99182,0.98535,0.97812,0.97266,0.96871,0.96513,0.96174,0.95935,0.95757,0.95717,0.95623,0.95617,0.95704,0.95784,0.95909,0.95813,0.95518,0.95048,0.9427,0.9338,0.9254,0.91786,0.90986,0.90219,0.89484,0.88565,0.87628,0.86679,0.85873,0.85287,0.84754,0.84209,0.83674,0.83191,0.82721,0.82321,0.82032,0.81818,0.81551,0.81109,0.80534,0.80028,0.79483,0.78935,0.78441,0.77844,0.77192,0.76546,0.76069,0.75744,0.75487,0.75215,0.74902,0.74666,0.74609,0.74517,0.74435,0.74417,0.7448,0.74501,0.74298,0.74349,0.74601,0.7488,0.7496,0.74843,0.74701,0.74545,0.74214,0.73698,0.73206,0.7288,0.72232,0.71412,0.70601,0.69982,0.6935,0.68626,0.67862,0.67048,0.66237,0.65322,0.64388,0.63502,0.62536,0.61447,0.60308,0.59213,0.58228,0.57347,0.56423,0.55663,0.54758,0.53811,0.53114,0.52725,0.52288,0.51845,0.51374,0.51024,0.50839,0.50797,0.50636,0.50685,0.50873,0.50866,0.50529,0.50313,0.50165,0.50069,0.49836,0.49486,0.492,0.48929,0.48625,0.48317,0.48086,0.47959,0.47796,0.47521,0.47172,0.4699,0.46878,0.46694,0.46457,0.45994,0.45361,0.44779,0.44155,0.43601,0.42943,0.42403,0.41717,0.41019,0.40466,0.39971,0.39754,0.39652,0.3948,0.39396,0.39435,0.39707,0.39976,0.40362,0.40793,0.41169,0.41545,0.41888,0.42258,0.4267,0.43123,0.43457,0.43665,0.43811,0.43926,0.43956,0.44012,0.44134,0.443,0.44492,0.44689,0.45028,0.45278,0.45565,0.45871,0.46147,0.46565,0.46934,0.47408,0.4797,0.48579,0.49108,0.49446,0.49846,0.50262,0.50696,0.51126,0.51457,0.51797,0.52036,0.52148,0.52188,0.52254,0.52327,0.52478,0.52559,0.5268,0.52916,0.53117,0.53285,0.53494,0.53756,0.54036
